doi
10.1002/2015gl066077
10.1002/2015gl066811
10.1002/2015gl066963
10.1002/2015gl067431
10.1002/2015gl067545
10.1002/2015je004891
10.1002/2015je004896
10.1002/2015wr018001
10.1002/2016ef000379
10.1002/2016gc006788
10.1002/2016gl067997
10.1002/2016gl070370
10.1002/2016gl071143
10.1002/2016gl071652
10.1002/2016gl071845
10.1002/2016gl071963
10.1002/2016gl071995
10.1002/2016jb012949
10.1002/2016jb013020
10.1002/2016jb013078
10.1002/2016jb013272
10.1002/2016jb013565
10.1002/2016jc011633
10.1002/2016jf003912
10.1002/2016ms000787
10.1002/2016pa002997
10.1002/2016tc004443
10.1002/2016tc004448
10.1002/2017gl073598
10.1002/2017gl073683
10.1002/2017gl073970
10.1002/2017gl074259
10.1002/2017gl075086
10.1002/2017jb014698
10.1002/2017jb014970
10.1002/2017jb015198
10.1002/2017je005451
10.1002/2017ms000951
10.1002/2017pa003181
10.1002/2017tc004612
10.1002/2017tc004787
10.1002/2018ea000383
10.1002/ansa.202000036
10.1002/asl.694
10.1002/asl.758
10.1002/esp.4210
10.1002/esp.4517
10.1002/esp.5226
10.1002/gea.21726
10.1002/hyp.13407
10.1002/hyp.13571
10.1002/joc.5481
10.1002/pssa.201800885
10.1002/pssb.201900150
10.1002/qj.3599
10.1002/rse2.59
10.1002/smll.201802003
10.1002/spp2.1096
10.1002/spp2.1248
10.1007/s00015-017-0270-7
10.1007/s00024-016-1275-2
10.1007/s00024-017-1764-y
10.1007/s00159-018-0108-y
10.1007/s00190-019-01298-y
10.1007/s00334-016-0579-6
10.1007/s00382-015-2683-1
10.1007/s00382-016-3220-6
10.1007/s00382-019-04919-6
10.1007/s00410-015-1219-3
10.1007/s00410-016-1284-2
10.1007/s00410-016-1295-z
10.1007/s00410-018-1441-x
10.1007/s00410-019-1569-3
10.1007/s00410-019-1630-2
10.1007/s00484-015-1099-2
10.1007/s00531-014-1102-x
10.1007/s00531-014-1109-3
10.1007/s00531-015-1174-2
10.1007/s00531-016-1415-z
10.1007/s00531-021-02075-z
10.1007/s00603-018-1413-5
10.1007/s00704-015-1479-x
10.1007/s00704-017-2099-4
10.1007/s00704-018-2409-5
10.1007/s00767-015-0313-9
10.1007/s10040-017-1600-6
10.1007/s10040-017-1601-5
10.1007/s10040-017-1605-1
10.1007/s10661-017-5826-5
10.1007/s10712-018-9472-4
10.1007/s11001-015-9254-z
10.1007/s11069-018-3375-z
10.1007/s11085-020-10014-7
10.1007/s11200-019-0733-6
10.1007/s11214-016-0263-2
10.1007/s11214-017-0413-1
10.1007/s11214-019-0608-8
10.1007/s11214-019-0633-7
10.1007/s11214-020-00716-4
10.1007/s11214-020-0635-5
10.1007/s11214-021-00802-1
10.1007/s12040-017-0802-6
10.1007/s12145-019-00426-8
10.1007/s12594-019-1214-9
10.1007/s12594-020-1446-8
10.1007/s12665-016-5668-4
10.1007/s12665-016-5870-4
10.1007/s12665-018-7228-6
10.1007/s12665-018-7976-3
